,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3105,906,174,10,2,1,400,0,1606489304.156983
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3105,906,174,10,2,1,400,0,1606489305.206927
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3105,906,174,10,2,1,400,0,1606489306.25674
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3150,919,172,10,2,1,400,0,1606489307.303644
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3150,919,172,10,2,1,405,0,1606489308.353078
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3150,919,172,10,2,1,405,0,1606489309.402593
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3225,933,172,10,2,1,405,0,1606489310.448692
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3225,933,172,10,2,1,405,0,1606489311.498653
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,28,3225,933,172,10,2,1,405,0,1606489312.547525
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3345,959,172,7,2,1,408,1,1606489313.595965
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3345,959,172,7,2,1,408,1,1606489314.644131
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3345,959,172,7,2,1,408,1,1606489315.693531
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3408,973,170,6,1,1,408,1,1606489316.742869
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3408,973,170,6,1,1,405,0,1606489317.790188
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3408,973,170,6,1,1,408,1,1606489318.839136
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3339,960,164,6,1,1,408,1,1606489319.888596
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3339,960,164,6,1,1,408,1,1606489320.935381
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3339,960,164,6,1,1,408,1,1606489321.984379
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,25,27,3231,943,166,6,1,1,405,0,1606489323.035441
